iter	Passed	Remaining
4767	483304	22401
4768	483411	22300
4769	483491	22198
4770	483575	22095
4771	483676	21994
4772	483755	21892
4773	483838	21789
4774	483912	21687
4775	483993	21585
4776	484077	21483
4777	484165	21381
4778	484239	21278
4779	484322	21176
4780	484421	21075
4781	484501	20972
4782	484574	20870
4783	484667	20768
4784	484741	20666
4785	484830	20564
4786	484908	20461
4787	485005	20360
4788	485089	20258
4789	485187	20157
4790	485258	20054
4791	485345	19952
4792	485419	19850
4793	485513	19748
4794	485582	19646
4795	485658	19543
4796	485730	19441
4797	485825	19339
4798	485912	19238
4799	486026	19137
4800	486107	19035
4801	486187	18933
4802	486276	18831
4803	486362	18729
4804	486445	18627
4805	486553	18526
4806	486652	18425
4807	486765	18324
4808	486856	18222
4809	486935	18120
4810	487036	18019
4811	487132	17918
4812	487220	17816
4813	487311	17714
4814	487401	17613
4815	487504	17512
4816	487586	17410
4817	487686	17308
4818	487785	17207
4819	487874	17105
4820	487970	17004
4821	488054	16902
4822	488154	16801
4823	488266	16700
4824	488367	16599
4825	488471	16498
4826	488552	16396
4827	488648	16295
4828	488736	16193
4829	488819	16091
4830	488919	15990
4831	489035	15889
4832	489128	15788
4833	489206	15686
4834	489297	15584
4835	489397	15483
4836	489490	15381
4837	489584	15280
4838	489665	15178
4839	489754	15077
4840	489845	14975
4841	489937	14874
4842	490018	14772
4843	490105	14670
4844	490202	14569
4845	490287	14467
4846	490375	14366
4847	490487	14265
4848	490587	14164
4849	490683	14062
4850	490767	13961
4851	490843	13859
4852	490937	13757
4853	491021	13656
4854	491100	13554
4855	491185	13452
4856	491277	13351
4857	491368	13250
4858	491456	13148
4859	491544	13047
4860	491658	12946
4861	491754	12845
4862	491836	12743
4863	491913	12641
4864	492007	12540
4865	492109	12439
4866	492192	12337
4867	492277	12236
4868	492359	12134
4869	492464	12033
4870	492556	11932
4871	492658	11831
4872	492749	11729
4873	492836	11628
4874	492930	11526
4875	493054	11426
4876	493175	11325
4877	493276	11224
4878	493380	11123
4879	493472	11022
4880	493638	10922
4881	493740	10821
4882	493837	10720
4883	493936	10619
4884	494061	10518
4885	494187	10417
4886	494297	10316
4887	494414	10216
4888	494516	10114
4889	494605	10013
4890	494698	9912
4891	494779	9810
4892	494871	9709
4893	494987	9608
4894	495104	9507
4895	495194	9406
4896	495282	9304
4897	495377	9203
4898	495490	9102
4899	495582	9001
4900	495681	8900
4901	495813	8799
4902	495913	8698
4903	496031	8597
4904	496125	8496
4905	496211	8394
4906	496301	8293
4907	496384	8192
4908	496487	8091
4909	496583	7989
4910	496696	7888
4911	496810	7787
4912	496915	7686
4913	497033	7585
4914	497146	7485
4915	497264	7384
4916	497395	7283
4917	497488	7182
4918	497600	7081
4919	497711	6980
4920	497816	6878
4921	497915	6777
4922	498027	6676
4923	498130	6575
4924	498234	6474
4925	498336	6373
4926	498427	6272
4927	498506	6170
4928	498612	6069
4929	498713	5968
4930	498803	5867
4931	498906	5765
4932	498991	5664
4933	499105	5563
4934	499270	5463
4935	499388	5362
4936	499481	5260
4937	499574	5159
4938	499667	5058
4939	499750	4957
4940	499840	4855
4941	499927	4754
4942	500032	4653
4943	500148	4552
4944	500250	4451
4945	500344	4349
4946	500433	4248
4947	500530	4147
4948	500628	4046
4949	500712	3945
4950	500816	3843
4951	500900	3742
4952	500981	3641
4953	501079	3540
4954	501169	3438
4955	501252	3337
4956	501363	3236
4957	501451	3135
4958	501544	3034
4959	501624	2932
4960	501703	2831
4961	501819	2730
4962	501919	2629
4963	502017	2528
4964	502134	2427
4965	502250	2326
4966	502351	2225
4967	502471	2123
4968	502553	2022
4969	502660	1921
4970	502774	1820
4971	502879	1719
4972	502998	1618
4973	503097	1517
4974	503219	1416
4975	503323	1314
4976	503408	1213
4977	503489	1112
4978	503577	1011
4979	503664	910
4980	503763	809
4981	503855	707
4982	503947	606
4983	504030	505
4984	504131	404
4985	504230	303
4986	504310	202
4987	504406	101
4988	504503	0
