iter	MAE
4339	0.1390526771
4340	0.1390521823
4341	0.1390517673
4342	0.1390512823
4343	0.1390508354
4344	0.1390505092
4345	0.1390503881
4346	0.1390499418
4347	0.139049416
4348	0.1390490238
4349	0.1390484785
4350	0.1390475954
4351	0.1390473846
4352	0.1390469615
4353	0.1390465225
4354	0.1390460909
4355	0.1390454632
4356	0.1390448875
4357	0.1390444544
4358	0.1390441147
4359	0.1390436557
4360	0.1390432424
4361	0.1390423036
4362	0.1390420374
4363	0.1390411674
4364	0.1390407177
4365	0.1390401677
4366	0.1390397867
4367	0.1390395239
4368	0.1390391574
4369	0.1390387588
4370	0.1390383698
4371	0.1390378913
4372	0.1390376364
4373	0.1390373732
4374	0.1390368943
4375	0.139036608
4376	0.1390359184
4377	0.1390356357
4378	0.1390349493
4379	0.139034731
4380	0.1390344869
4381	0.1390339681
4382	0.1390334726
4383	0.1390327053
4384	0.1390323847
4385	0.1390320962
4386	0.1390317723
4387	0.1390312499
4388	0.139030815
4389	0.1390304039
4390	0.1390298727
4391	0.1390293917
4392	0.1390288536
4393	0.1390278071
4394	0.139027539
4395	0.1390273996
4396	0.139026788
4397	0.1390264973
4398	0.1390261444
4399	0.1390257678
4400	0.1390251856
4401	0.1390248092
4402	0.1390241705
4403	0.1390237234
4404	0.1390231788
4405	0.1390229722
4406	0.1390222984
4407	0.1390219577
4408	0.1390216851
4409	0.1390211262
4410	0.1390204497
4411	0.1390202134
4412	0.1390200242
4413	0.1390197951
4414	0.1390195006
4415	0.1390192929
4416	0.1390189825
4417	0.1390187222
4418	0.1390183608
4419	0.1390179782
4420	0.1390175686
4421	0.139017033
4422	0.1390166644
4423	0.1390163503
4424	0.1390160835
4425	0.1390155282
4426	0.1390152422
4427	0.1390145778
4428	0.139014309
4429	0.1390140659
4430	0.1390135422
4431	0.1390133031
4432	0.1390129276
4433	0.1390125357
4434	0.1390122059
4435	0.13901176
4436	0.1390115435
4437	0.1390112236
4438	0.139010546
4439	0.1390103966
4440	0.1390099682
4441	0.1390094737
4442	0.1390086571
4443	0.1390082803
4444	0.1390079832
4445	0.1390076302
4446	0.139007442
4447	0.1390070233
4448	0.1390068033
4449	0.1390064597
4450	0.1390061066
4451	0.1390058781
4452	0.1390052273
4453	0.13900496
4454	0.1390047347
4455	0.1390041008
4456	0.1390039423
4457	0.1390031813
4458	0.139002897
4459	0.1390026273
4460	0.1390014634
4461	0.1390010198
4462	0.1390004776
4463	0.1390001838
4464	0.1389998406
4465	0.138999487
4466	0.1389992949
4467	0.1389989788
4468	0.1389985998
4469	0.1389979051
4470	0.1389977128
4471	0.1389970572
4472	0.1389967177
4473	0.1389963967
4474	0.1389957077
4475	0.1389952313
4476	0.1389946468
4477	0.1389941043
4478	0.1389937344
4479	0.1389933485
4480	0.1389931177
4481	0.1389927528
4482	0.1389923049
4483	0.1389919509
4484	0.138991372
4485	0.1389909161
4486	0.1389903773
4487	0.1389899805
4488	0.1389895841
4489	0.1389892593
4490	0.1389889614
4491	0.1389884675
4492	0.1389879866
4493	0.1389871073
4494	0.1389865398
4495	0.1389862297
4496	0.1389859958
4497	0.1389856904
4498	0.1389850403
4499	0.1389846059
4500	0.1389843022
4501	0.1389839556
4502	0.1389835082
4503	0.1389832053
4504	0.1389826774
4505	0.1389823519
4506	0.1389817739
4507	0.1389813007
4508	0.1389806055
4509	0.1389802821
4510	0.138979871
4511	0.1389796264
4512	0.1389793504
4513	0.1389788312
4514	0.138978163
4515	0.1389780032
4516	0.1389772326
4517	0.1389768398
4518	0.1389765567
4519	0.1389761272
4520	0.1389759222
4521	0.1389755075
4522	0.138975037
4523	0.1389746206
4524	0.1389744211
4525	0.1389742484
4526	0.1389739742
4527	0.1389728542
4528	0.1389722128
4529	0.1389718253
4530	0.1389716781
4531	0.1389712045
4532	0.1389710086
4533	0.1389707161
4534	0.1389701929
4535	0.138969823
4536	0.1389695925
4537	0.1389690319
4538	0.1389681741
4539	0.1389678363
4540	0.1389675291
4541	0.1389671858
4542	0.1389662573
4543	0.1389659396
4544	0.1389653284
4545	0.1389648708
4546	0.1389645176
4547	0.1389643078
4548	0.1389637248
4549	0.1389633053
4550	0.1389629613
4551	0.1389623384
4552	0.1389620642
4553	0.1389615051
4554	0.1389610933
4555	0.1389608595
4556	0.1389605265
4557	0.138960026
4558	0.1389595813
4559	0.1389591787
4560	0.1389588124
4561	0.138958336
4562	0.1389578786
4563	0.1389576343
4564	0.138957138
4565	0.1389568522
4566	0.1389563164
4567	0.1389561296
4568	0.1389555798
4569	0.1389553034
4570	0.138954905
4571	0.1389544869
4572	0.1389540041
4573	0.1389538064
4574	0.1389533039
4575	0.1389530087
4576	0.1389526058
4577	0.1389522039
4578	0.1389518418
4579	0.1389515206
4580	0.138951061
4581	0.138950679
4582	0.1389496653
4583	0.1389491938
4584	0.1389485885
4585	0.1389482109
4586	0.1389477876
4587	0.1389475102
4588	0.1389468862
4589	0.1389456172
4590	0.1389451898
4591	0.1389446309
4592	0.1389441857
4593	0.1389435597
4594	0.1389430875
4595	0.138942808
4596	0.1389424277
4597	0.1389420837
4598	0.1389416523
4599	0.1389409699
4600	0.1389405725
4601	0.1389402386
4602	0.1389397004
4603	0.1389382638
4604	0.1389377953
4605	0.1389373574
4606	0.1389370071
4607	0.1389362585
4608	0.1389357052
4609	0.138935352
4610	0.1389350852
4611	0.1389346938
4612	0.1389343622
4613	0.1389340142
4614	0.1389335416
4615	0.1389330728
4616	0.1389327881
4617	0.1389324093
4618	0.1389318612
4619	0.138931582
4620	0.1389310119
4621	0.1389308119
4622	0.1389303727
4623	0.1389299974
4624	0.1389294275
4625	0.1389289332
4626	0.1389286737
4627	0.138927699
4628	0.1389274538
4629	0.13892709
4630	0.1389265908
4631	0.138926232
4632	0.1389257052
4633	0.1389253799
4634	0.1389248728
4635	0.1389245577
4636	0.1389240868
4637	0.1389236041
4638	0.1389233974
4639	0.1389227276
4640	0.1389221537
4641	0.1389215726
4642	0.1389209222
4643	0.1389203752
4644	0.1389200231
4645	0.1389195822
4646	0.1389191447
4647	0.1389187964
4648	0.1389184616
4649	0.1389181141
4650	0.1389175947
4651	0.1389171929
4652	0.1389169339
4653	0.1389166542
4654	0.1389163581
4655	0.138915729
4656	0.1389150527
4657	0.138914386
4658	0.1389133568
4659	0.138912888
4660	0.1389126221
4661	0.1389123482
4662	0.1389120986
4663	0.1389117995
4664	0.1389115677
4665	0.1389111896
4666	0.1389107069
4667	0.1389104487
4668	0.1389101227
4669	0.1389096303
4670	0.138909325
4671	0.1389088259
4672	0.1389083003
4673	0.1389079826
4674	0.1389075896
4675	0.1389071362
4676	0.1389065688
4677	0.1389057692
4678	0.1389053908
4679	0.1389047028
4680	0.1389045688
4681	0.1389041037
4682	0.138903631
4683	0.1389030313
4684	0.1389024797
4685	0.138901892
4686	0.1389013203
4687	0.1389009165
4688	0.1389003938
4689	0.1389001159
4690	0.138899831
4691	0.1388993875
4692	0.138899039
4693	0.1388987059
4694	0.1388984477
4695	0.1388982378
4696	0.1388981033
4697	0.1388975632
4698	0.1388970472
4699	0.1388965024
4700	0.1388962311
4701	0.1388961002
4702	0.1388958459
4703	0.1388953702
4704	0.1388950837
4705	0.1388948139
4706	0.1388944348
4707	0.1388942146
4708	0.1388939456
4709	0.1388937588
4710	0.1388934211
4711	0.1388929072
4712	0.1388925473
4713	0.1388922957
4714	0.1388914887
4715	0.1388912933
4716	0.1388908721
4717	0.1388904901
4718	0.1388901745
4719	0.1388900246
4720	0.1388896969
4721	0.1388892435
4722	0.1388885784
4723	0.1388880493
4724	0.1388878212
4725	0.1388875914
4726	0.1388872751
4727	0.1388866964
4728	0.1388865196
4729	0.1388861742
4730	0.1388858434
4731	0.1388855217
4732	0.1388852819
4733	0.1388850472
4734	0.138884596
4735	0.1388843908
4736	0.1388841243
4737	0.1388838884
4738	0.1388833735
4739	0.1388831733
4740	0.1388830084
4741	0.1388825498
4742	0.138882129
4743	0.1388818681
4744	0.1388815615
4745	0.1388812858
4746	0.1388810177
4747	0.1388807019
4748	0.1388803892
4749	0.1388799365
4750	0.138879585
4751	0.1388790478
4752	0.1388787053
4753	0.1388784592
4754	0.1388782582
4755	0.1388779196
4756	0.1388774818
4757	0.1388772359
4758	0.1388769145
4759	0.1388766773
4760	0.138876477
4761	0.1388763454
4762	0.1388760853
4763	0.1388758669
4764	0.1388751401
4765	0.1388748301
4766	0.1388745673
4767	0.1388742879
4768	0.1388738298
4769	0.1388735619
4770	0.1388731463
4771	0.1388725728
4772	0.1388723296
4773	0.1388720369
4774	0.1388718281
4775	0.1388715254
4776	0.138871169
4777	0.1388709376
4778	0.1388708133
4779	0.1388705838
4780	0.1388702408
4781	0.1388697223
4782	0.1388695209
4783	0.1388692136
4784	0.1388688699
4785	0.1388684601
4786	0.1388683324
4787	0.1388681419
4788	0.1388679944
4789	0.13886747
4790	0.1388673812
4791	0.1388670772
4792	0.1388669478
4793	0.1388666695
4794	0.1388665533
4795	0.1388662651
4796	0.1388660585
4797	0.1388658641
4798	0.1388657247
4799	0.1388653177
4800	0.1388652184
4801	0.138865058
4802	0.1388646866
4803	0.1388645227
4804	0.1388642479
4805	0.1388638751
4806	0.1388635386
4807	0.1388632761
4808	0.1388629269
4809	0.1388627982
4810	0.1388626482
4811	0.1388624265
4812	0.1388621896
4813	0.1388617977
4814	0.1388615643
4815	0.1388612487
4816	0.1388609858
4817	0.1388607562
4818	0.1388605386
4819	0.1388603311
4820	0.1388601859
4821	0.1388600406
4822	0.1388598485
4823	0.1388593914
4824	0.1388590808
4825	0.1388587395
4826	0.1388586643
4827	0.1388584605
4828	0.1388583243
4829	0.1388580876
4830	0.13885768
4831	0.1388572879
4832	0.1388570355
4833	0.1388567815
4834	0.1388566692
4835	0.1388565296
4836	0.1388563719
4837	0.138855898
4838	0.1388556907
4839	0.1388555677
4840	0.1388553033
4841	0.138855047
4842	0.1388547493
4843	0.138854541
4844	0.1388544333
4845	0.1388541071
4846	0.1388538278
4847	0.1388534537
4848	0.1388531891
4849	0.1388529617
4850	0.138852682
4851	0.1388525809
4852	0.1388523267
4853	0.1388521904
4854	0.1388520029
4855	0.1388519155
4856	0.1388517346
4857	0.1388515902
4858	0.1388512996
4859	0.1388511265
4860	0.1388508596
4861	0.1388505566
4862	0.138850157
4863	0.1388499109
4864	0.1388496088
4865	0.1388493614
4866	0.1388492334
4867	0.1388488872
4868	0.1388487593
4869	0.138848587
4870	0.1388483622
4871	0.138848166
4872	0.1388480308
4873	0.1388478547
4874	0.1388475083
4875	0.1388472131
4876	0.1388468041
4877	0.1388464037
4878	0.138845995
4879	0.1388458448
4880	0.1388451154
4881	0.1388446325
4882	0.1388444498
4883	0.1388441494
4884	0.1388438434
4885	0.1388435639
4886	0.1388432688
4887	0.1388428786
4888	0.1388425183
4889	0.1388422164
4890	0.1388420916
4891	0.1388419358
4892	0.1388417072
4893	0.1388413534
4894	0.1388410039
4895	0.1388408191
4896	0.1388405928
4897	0.138840484
4898	0.1388401986
4899	0.1388400448
4900	0.1388398199
4901	0.1388394898
4902	0.1388393148
4903	0.1388389146
4904	0.1388387367
4905	0.138838286
4906	0.1388381561
4907	0.1388378808
4908	0.1388375758
4909	0.1388365395
4910	0.1388361764
4911	0.1388359377
4912	0.1388357311
4913	0.1388353528
4914	0.1388350833
4915	0.1388347242
4916	0.1388341544
4917	0.1388338885
4918	0.1388335149
4919	0.1388333523
4920	0.1388330438
4921	0.138832723
4922	0.1388324117
4923	0.1388322493
4924	0.1388318858
4925	0.1388317302
4926	0.1388316168
4927	0.1388314882
4928	0.1388311084
4929	0.1388307696
4930	0.1388306561
4931	0.1388302134
4932	0.1388300038
4933	0.1388297017
4934	0.1388293204
4935	0.1388289646
4936	0.1388286905
4937	0.1388284819
4938	0.138828085
4939	0.1388275749
4940	0.1388274309
4941	0.1388272343
4942	0.1388268824
4943	0.138826392
4944	0.1388261425
4945	0.1388260085
4946	0.1388257005
4947	0.138825416
4948	0.1388251035
4949	0.1388249753
4950	0.1388246002
4951	0.1388243838
4952	0.1388242703
4953	0.1388239948
4954	0.1388235538
4955	0.1388234958
4956	0.1388231082
4957	0.1388228918
4958	0.1388227512
4959	0.1388226112
4960	0.1388224244
4961	0.1388219678
4962	0.1388217078
4963	0.1388213206
4964	0.1388207135
4965	0.1388201776
4966	0.1388199044
4967	0.1388194522
4968	0.1388191617
4969	0.1388188502
4970	0.1388184455
4971	0.1388180404
4972	0.1388175572
4973	0.1388172634
4974	0.1388166532
4975	0.1388164643
4976	0.1388159517
4977	0.1388155479
4978	0.1388152865
4979	0.1388150137
4980	0.1388146037
4981	0.1388143036
4982	0.1388138787
4983	0.1388134349
4984	0.1388132492
4985	0.1388128945
4986	0.138812572
4987	0.1388120839
4988	0.1388116434
